sku;name;paramsynonym;category;enabled;price;purchaseprice;amount;sku:size:color:price:purchaseprice:amount;unit;discount;shippingprice;weight;size;briefdescription;description;title;metakeywords;metadescription;h1;photos;videos;markers;properties;producer;preorder;salesnote;related sku;alternative sku;custom options;gtin;googleproductcategory;adult;manufacturer_warranty
00000001019;Welly 42328C Велли Модель машины 1:34-39 BMW Z4 (CONVEERTIBLE);00000001019;[Транспорт >> Коллекционные машинки >> Модели машин];+;214,00;152,90;10;;шт;0,00;0,00;0,00;0 x 0 x 0;;Welly 42328C Велли Модель машины 1:34-39 BMW Z4 (CONVEERTIBLE)<br />Welly 42328C Велли Модель машины 1:34-39 BMW Z4 (CONVEERTIBLE)<br /> Коллекционная модель машины масштаба 1:34-39 BMW Z4 (CONVEERTIBLE). Функции: открываются передние двери, инерционный механизм.<br />Цвет кузова автомобиля представлен в ассортименте. Выбрать определенный цвет заранее не представляется возможным.;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#PRODUCT_NAME#;11599.jpg;;;"Бренд:Welly;Возраст:4-5 лет;Возраст:6-8 лет;Возраст:9-11 лет;Пол:Для девочек;Пол:Для мальчиков;Возраст:1-3 года;Вес:0.15 кг";;-;;;;;;;-;-
00000001021;Welly 44000S Велли Модель машины тюнинг 1:43  в ассорт., 8  моделей;00000001021;[Транспорт >> Коллекционные машинки >> Модели машин];+;291,00;208,12;10;;шт;0,00;0,00;0,00;0 x 0 x 0;;Welly 44000S Велли Модель машины тюнинг 1:43  в ассорт., 8  моделей<br />Welly 44000S Велли Модель машины тюнинг 1:43в ассорт., 8моделей <br />Коллекционная модель машины тюнинг масштаба 1:43 в ассорт. 8 моделей. <br />Цвет кузова автомобиля представлен в ассортименте. Выбрать определенный цвет заранее не представляется возможным.;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#PRODUCT_NAME#;11600.jpg;;;"Бренд:Welly;Возраст:4-5 лет;Возраст:6-8 лет;Возраст:9-11 лет;Пол:Для девочек;Пол:Для мальчиков;Возраст:1-3 года;Вес:0.08 кг";;-;;;;;;;-;-
00000001022;Welly 42357 Велли Модель винтажной машины 1:34-39 Chevrolet Bel Air 1957;00000001022;[Транспорт >> Коллекционные машинки >> Модели машин];+;404,00;288,75;10;;шт;0,00;0,00;0,00;0 x 0 x 0;;Welly 42357 Велли Модель винтажной машины 1:34-39 Chevrolet Bel Air 1957<br />Welly 42357 Велли Модель винтажной машины 1:34-39 Chevrolet Bel Air 1957<br />Коллекционная модель винтажной машины масштаба 1:34-39. Функции: открываются передние двери, инерционный механизм.<br />Цвет кузова автомобиля представлен в ассортименте. Выбрать определенный цвет заранее не представляется возможным.;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#PRODUCT_NAME#;11601.jpg;;;"Бренд:Welly;Возраст:4-5 лет;Возраст:6-8 лет;Возраст:9-11 лет;Пол:Для девочек;Пол:Для мальчиков;Возраст:1-3 года;Вес:0.15 кг";;-;;;;;;;-;-
00000001023;Welly 43624 Велли Модель машины 1:34-39 Aston Martin V12 Vantage;00000001023;[Транспорт >> Коллекционные машинки >> Модели машин];+;404,00;288,75;10;;шт;0,00;0,00;0,00;0 x 0 x 0;;Welly 43624 Велли Модель машины 1:34-39 Aston Martin V12 Vantage<br />Welly 43624 Велли Модель машины 1:34-39 Aston Martin V12 Vantage<br />Цвет кузова автомобиля представлен в ассортименте. Выбрать определенный цвет заранее не представляется возможным.;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#PRODUCT_NAME#;11602.jpg;;;"Бренд:Welly;Возраст:4-5 лет;Возраст:6-8 лет;Возраст:9-11 лет;Пол:Для девочек;Пол:Для мальчиков;Возраст:1-3 года;Вес:0.15 кг";;-;;;;;;;-;-
00000001024;Welly 12154P Велли Модель мотоцикла 1:18 MOTORCYCLE / YAMAHA 2001 YZF1000R THUNDERACE;00000001024;[Транспорт >> Коллекционные машинки >> Модели мотоциклов];+;544,00;388,85;10;;шт;0,00;0,00;0,00;0 x 0 x 0;;Welly 12154P Велли Модель мотоцикла 1:18 MOTORCYCLE / YAMAHA 2001 YZF1000R THUNDERACE<br />Welly 12154P Велли Модель мотоцикла 1:18 MOTORCYCLE / YAMAHA 2001 YZF1000R THUNDERACE;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#PRODUCT_NAME#;11603.jpg;;;"Бренд:Welly;Возраст:4-5 лет;Возраст:6-8 лет;Возраст:9-11 лет;Пол:Для девочек;Пол:Для мальчиков;Возраст:1-3 года;Вес:0.2 кг";;-;;;;;;;-;-
00000001025;Welly 2652 Велли Модель квадроцикла 1:18 KAWASAKI;00000001025;[Транспорт >> Коллекционные машинки >> Модели мотоциклов];+;567,00;405,02;10;;шт;0,00;0,00;0,00;0 x 0 x 0;;Welly 2652 Велли Модель квадроцикла 1:18 KAWASAKI<br />Welly 2652 Велли Модель квадроцикла 1:19 KAWASAKI.;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#PRODUCT_NAME#;11604.jpg;;;"Бренд:Welly;Возраст:4-5 лет;Возраст:6-8 лет;Возраст:9-11 лет;Пол:Для девочек;Пол:Для мальчиков;Возраст:1-3 года;Вес:0.2 кг";;-;;;;;;;-;-
00000001026;Welly 12803P Велли Модель мотоцикла 1:18 MOTORCYCLE / SUZUKI GSX-R750;00000001026;[Транспорт >> Коллекционные машинки >> Модели мотоциклов];+;544,00;388,85;10;;шт;0,00;0,00;0,00;0 x 0 x 0;;Welly 12803P Велли Модель мотоцикла 1:18 MOTORCYCLE / SUZUKI GSX-R750<br />Welly 12803P Велли Модель мотоцикла 1:18 MOTORCYCLE / SUZUKI GSX-R750;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#PRODUCT_NAME#;11605.jpg;;;"Бренд:Welly;Возраст:4-5 лет;Возраст:6-8 лет;Возраст:9-11 лет;Пол:Для девочек;Пол:Для мальчиков;Возраст:1-3 года;Вес:0.2 кг";;-;;;;;;;-;-
00000001027;Welly 12806P Велли Модель мотоцикла 1:18 Yamaha YZF-R1;00000001027;[Транспорт >> Коллекционные машинки >> Модели мотоциклов];+;544,00;388,85;10;;шт;0,00;0,00;0,00;0 x 0 x 0;;Welly 12806P Велли Модель мотоцикла 1:18 Yamaha YZF-R1<br />Welly 12806P Велли Модель мотоцикла 1:18 Yamaha YZF-R1;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#PRODUCT_NAME#;11606.jpg;;;"Бренд:Welly;Вес:0.148 кг;Возраст:4-5 лет;Возраст:6-8 лет;Возраст:9-11 лет;Пол:Для девочек;Пол:Для мальчиков;Возраст:1-3 года";;-;;;;;;;-;-
00000001029;Welly 19663P Велли Модель мотоцикла 1:18 BMW R1100RS;00000001029;[Транспорт >> Коллекционные машинки >> Модели мотоциклов];+;544,00;388,85;10;;шт;0,00;0,00;0,00;0 x 0 x 0;;Welly 19663P Велли Модель мотоцикла 1:18 BMW R1100RS<br />Welly 19663P Велли Модель мотоцикла 1:18 BMW R1100RS;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#PRODUCT_NAME#;11607.jpg;;;"Бренд:Welly;Вес:0.165 кг;Возраст:4-5 лет;Возраст:6-8 лет;Возраст:9-11 лет;Пол:Для девочек;Пол:Для мальчиков;Возраст:1-3 года";;-;;;;;;;-;-
00000001030;Welly 12148P Велли Модель мотоцикла 1:18 HONDA Gold Wing;00000001030;[Транспорт >> Коллекционные машинки >> Модели мотоциклов];+;544,00;388,85;10;;шт;0,00;0,00;0,00;0 x 0 x 0;;Welly 12148P Велли Модель мотоцикла 1:18 HONDA Gold Wing<br />Welly 12148P Велли Модель мотоцикла 1:18 HONDA Gold Wing;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#PRODUCT_NAME#;11608.jpg;;;"Бренд:Welly;Возраст:4-5 лет;Возраст:6-8 лет;Возраст:9-11 лет;Пол:Для девочек;Пол:Для мальчиков;Возраст:1-3 года;Вес:0.2 кг";;-;;;;;;;-;-
00000001031;Welly 12830P Велли Модель мотоцикла 1:18 Honda Hornet;00000001031;[Транспорт >> Коллекционные машинки >> Модели мотоциклов];+;544,00;388,85;10;;шт;0,00;0,00;0,00;0 x 0 x 0;;Welly 12830P Велли Модель мотоцикла 1:18 Honda Hornet<br />Welly 12830P Велли Модель мотоцикла 1:18 Honda Hornet;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#PRODUCT_NAME#;11609.jpg;;;"Бренд:Welly;Вес:0.165 кг;Возраст:4-5 лет;Возраст:6-8 лет;Возраст:9-11 лет;Пол:Для девочек;Пол:Для мальчиков;Возраст:1-3 года";;-;;;;;;;-;-
00000001033;Welly 12164P Велли Модель мотоцикла 1:18 MOTORCYCLE / HONDA CBR900RR FIREBLADE;00000001033;[Транспорт >> Коллекционные машинки >> Модели мотоциклов];+;544,00;388,85;10;;шт;0,00;0,00;0,00;0 x 0 x 0;;Welly 12164P Велли Модель мотоцикла 1:18 MOTORCYCLE / HONDA CBR900RR FIREBLADE<br />Welly 12164P Велли Модель мотоцикла 1:18 MOTORCYCLE / HONDA CBR900RR FIREBLADE;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#PRODUCT_NAME#;11610.jpg;;;"Бренд:Welly;Возраст:4-5 лет;Возраст:6-8 лет;Возраст:9-11 лет;Пол:Для девочек;Пол:Для мальчиков;Возраст:1-3 года;Вес:0.2 кг";;-;;;;;;;-;-
00000001036;Welly 12176P Велли Модель мотоцикла 1:18 TRIUMPH Daitona 955I;00000001036;[Транспорт >> Коллекционные машинки >> Модели мотоциклов];+;544,00;388,85;10;;шт;0,00;0,00;0,00;0 x 0 x 0;;Welly 12176P Велли Модель мотоцикла 1:18 TRIUMPH Daitona 955I<br />Welly 12176P Велли Модель мотоцикла 1:18 TRIUMPH Daitona 955I;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#STORE_NAME# - #PRODUCT_NAME#;#PRODUCT_NAME#;11611.jpg;;;"Бренд:Welly;Возраст:4-5 лет;Возраст:6-8 лет;Возраст:9-11 лет;Пол:Для девочек;Пол:Для мальчиков;Возраст:1-3 года;Вес:0.2 кг";;-;;;;;;;-;-
